0,79,73,64,30
2946,99,160,143
2951,99,160,143
2956,99,160,143
2961,99,160,143
2965,99,160,143
2970,99,160,143
2975,99,160,143
2980,99,160,143
2984,99,160,143
2990,99,160,143
2995,99,160,143
2999,99,160,143
3004,99,160,143
3009,99,160,143
3014,99,160,144
3018,99,160,144
3023,99,160,143
3028,99,160,143
3034,99,160,143
3038,99,160,143
3043,99,160,143
3048,99,160,143
3053,99,160,143
3057,99,160,144
3062,99,160,143
3067,99,160,143
3073,99,160,143
3077,99,160,143
3082,99,160,143
3087,99,160,143
3092,99,160,143
3096,99,160,143
3101,99,160,143
3106,99,160,143
3111,99,160,143
3116,99,160,143
3121,99,160,143
3126,99,160,143
3130,99,160,143
3135,99,160,143
3140,99,160,143
3145,99,160,143
3149,99,160,143
3154,99,160,143
3160,99,160,143
3165,99,160,143
3169,99,160,143
3174,99,160,143
3179,99,160,143
3184,99,160,143
3188,99,160,143
3193,99,160,143
3198,99,160,143
3204,99,160,143
3208,99,160,143
3213,99,160,143
3218,99,160,143
3223,99,160,143
3227,99,160,143
3232,99,160,143
3237,99,160,143
3243,99,160,143
3247,99,160,143
3252,99,160,143
3257,99,160,143
3262,99,160,143
3266,99,160,143
3271,99,160,143
3276,99,160,143
3280,99,160,144
3286,99,160,143
3291,99,160,143
3296,99,160,143
3300,99,160,143
3305,99,160,143
3310,99,160,143
3315,99,160,143
3319,99,160,143
3324,99,160,143
3330,99,160,143
3335,99,160,143
3339,99,160,143
3344,99,160,144
3349,99,160,143
3354,99,160,143
3358,99,160,143
3363,99,160,143
3368,99,160,143
3374,99,160,143
3378,99,160,143
3383,99,160,143
3388,99,160,144
3393,99,160,143
3397,99,160,143
3402,99,160,143
3407,99,160,143
3412,99,160,144
3417,99,160,143
3422,99,160,143
3427,99,160,143
3431,99,160,143
3436,99,160,143
3441,99,160,143
3446,99,160,143
3450,99,160,143
3456,99,160,144
3461,99,160,143
3466,99,160,143
3470,99,160,143
3475,99,161,143
3480,99,160,143
3485,99,160,143
3489,99,160,143
3494,99,160,143
3500,99,160,143
3505,99,160,143
3509,99,160,143
3514,99,160,143
3519,99,160,143
3524,99,160,143
3528,99,160,143
3533,99,160,143
3538,99,160,143
3544,99,160,143
3548,99,160,143
3553,99,160,143
3558,99,160,143
3563,99,160,143
3567,99,160,143
3572,99,160,144
3577,99,160,143
3581,99,160,143
3587,99,160,143
3592,99,160,143
3597,99,160,143
3601,99,160,143
3606,99,160,143
3611,99,160,143
3616,99,160,143
3620,99,160,143
3625,99,160,143
3631,99,160,143
3636,99,160,143
3640,99,160,143
3645,99,160,143
3650,99,160,143
3655,99,160,143
3659,99,160,143
3664,99,160,143
3670,99,160,143
3675,99,160,143
3679,99,161,143
3684,99,160,143
3689,99,160,143
3694,99,161,143
3698,99,160,143
3703,99,160,143
3708,99,160,143
3714,99,160,143
3718,99,160,143
3723,99,160,143
3728,99,160,143
3732,99,160,143
3737,99,160,143
3742,99,160,143
3747,99,160,143
3751,99,160,143
3757,99,160,143
3762,99,160,143
3767,99,160,143
3771,99,160,143
3776,99,160,143
3781,99,160,143
3786,99,160,143
3790,99,160,143
3795,99,160,143
3801,99,160,143
3806,99,160,143
3810,99,160,143
3815,99,160,143
3820,99,160,143
3825,99,160,143
3829,99,160,143
3834,99,160,143
3840,99,160,143
3845,99,160,143
3849,99,160,143
3854,99,160,143
3859,99,160,143
3863,99,160,143
3868,99,160,143
3873,99,160,143
3878,99,160,143
3883,99,160,143
3888,99,160,143
3893,99,160,143
3898,99,160,143
3902,99,160,143
3907,99,160,143
3912,99,160,143
3917,99,160,143
3921,99,160,143
3927,99,160,143
3932,99,160,143
3937,99,160,143
3941,99,160,143
3946,99,160,143
3951,99,160,143
3956,99,160,143
3960,99,160,143
3965,99,160,143
3971,99,160,143
3976,99,160,143
3980,99,160,143
3985,99,161,143
3990,99,160,143
3994,99,160,143
3999,99,160,143
4004,99,160,143
4009,99,160,143
4014,99,160,143
4019,99,160,143
4024,99,160,143
4029,99,160,143
4033,99,160,143
4038,99,160,143
4043,99,160,143
4048,99,160,143
4052,99,160,143
4058,99,160,143
4063,99,160,143
4068,99,160,143
4072,99,160,143
4077,99,160,143
4082,99,160,143
4087,99,161,143
4091,99,160,143
4097,99,160,143
4102,99,160,143
4107,99,160,143
4111,99,160,144
4116,99,160,143
4121,99,161,143
4126,99,160,143
4130,99,160,144
4135,99,160,143
4141,99,160,143
4145,99,160,143
4150,99,160,143
4155,99,161,143
4160,99,160,143
4164,99,160,143
4169,99,160,144
4174,99,160,143
4179,99,160,143
4184,99,160,143
4189,99,160,143
4194,99,160,143
4199,99,160,143
4203,99,160,144
4208,99,160,144
4213,99,160,144
4218,99,160,143
4222,99,161,143
4228,99,160,143
4233,99,160,143
4238,99,160,144
4242,99,160,143
4247,99,160,143
4252,99,160,144
4257,99,160,143
4261,99,160,144
4267,99,160,143
4272,99,160,143
4277,99,160,143
4281,99,160,144
4286,99,160,143
4291,99,160,143
4295,99,160,144
4300,99,161,143
4305,99,160,144
4311,99,160,143
4315,99,160,143
4320,99,160,143
4325,99,160,143
4330,99,160,143
4334,99,160,143
4339,99,160,143
4344,99,160,143
4349,99,160,143
4354,99,160,143
4359,99,161,143
4364,99,160,143
4369,99,160,143
4373,99,160,143
4378,99,160,143
4383,99,160,143
4388,99,160,143
4392,99,160,143
4398,99,160,143
4403,99,160,143
4408,99,160,143
4412,99,160,143
4417,99,160,143
4422,99,160,143
4426,99,160,143
4431,99,160,143
4436,99,160,143
4442,99,160,143
4446,99,160,143
4451,99,160,143
4456,99,160,143
4461,99,161,143
4465,99,160,143
4470,99,160,143
4475,99,160,143
4481,99,160,143
4485,99,160,143
4490,99,160,143
4495,99,160,143
4500,99,160,143
4504,99,160,143
4509,99,160,143
4514,99,160,143
4519,99,160,143
4524,99,160,143
4529,99,160,143
4534,99,160,143
4539,99,160,143
4543,99,160,143
4548,99,160,143
4553,99,160,143
4558,99,160,143
4562,99,160,143
4568,99,160,143
4573,99,160,143
4577,99,160,143
4582,99,160,143
4587,99,160,143
4592,99,160,143
4596,99,160,143
4601,99,160,143
4606,99,160,143
4612,99,160,143
4616,99,160,143
4621,99,160,143
4626,99,160,143
4631,99,160,143
4635,99,160,143
4640,99,160,143
4645,99,160,143
4651,99,160,143
4655,99,160,143
4660,99,160,143
4665,99,160,143
4670,99,160,143
4674,99,160,143
4679,99,160,143
4684,99,160,143
4689,99,160,143
4694,99,160,143
4699,99,160,142
4704,99,160,143
4708,99,160,143
4713,99,160,143
4718,99,160,143
4723,99,160,143
4727,99,160,143
4732,99,160,143
4738,99,160,143
4743,99,160,143
4747,99,160,143
4752,99,160,143
4757,99,160,143
4762,99,160,143
4766,99,160,143
4771,99,160,143
4776,73,153,129
4782,73,142,116
4786,73,133,102
4791,73,124,90
4796,73,112,78
4801,73,103,66
4805,73,95,57
4810,73,86,48
4815,73,76,40
4819,73,70,32
4825,73,64,31
4830,73,64,31
4834,73,64,31
4839,73,64,32
4844,73,64,31
4848,73,64,31
4853,73,64,31
4857,73,64,31
4862,73,64,31
4868,73,64,31
4872,73,64,31
4877,73,64,31
4882,73,64,31
4886,73,64,32
4891,73,64,31
4896,73,64,32
4900,73,64,31
4905,73,64,31
4911,73,64,31
4915,73,64,31
4920,73,64,31
4925,73,64,31
4929,73,64,31
4934,73,64,31
4939,73,64,31
4943,73,64,31
4948,73,64,31
4954,73,64,31
4958,73,64,31
4963,73,64,31
4968,73,64,31
4972,73,64,31
4977,73,64,32
4982,73,64,31
4986,73,64,31
4992,73,64,31
4997,73,64,31
5001,73,64,31
5006,73,64,31
5010,73,64,31
5015,73,64,31
5020,73,64,32
5024,73,64,31
5029,73,64,31
5035,73,64,31
5039,73,64,31
5044,73,64,31
5049,73,64,31
5053,73,64,32
5058,73,64,31
5063,73,64,31
5067,73,64,31
5072,73,64,31
5078,73,64,32
5082,73,64,31
5087,73,64,31
5092,73,64,31
5096,73,64,32
5101,73,64,32
5106,73,64,31
5110,73,64,31
5115,73,64,31
5121,73,64,32
5125,73,64,32
5130,73,64,31
5134,73,64,32
5139,73,64,32
5144,73,64,31
5148,73,64,30
5153,73,64,32
5158,73,64,31
5163,73,64,32
5168,73,64,31
5173,73,65,31
5177,73,64,31
5182,73,64,32
5187,73,64,31
5191,73,64,31
5196,73,64,31
5201,73,64,32
5206,73,64,32
5211,73,64,31
5216,73,64,31
5220,73,64,31
5225,73,64,31
5230,73,64,31
5234,73,64,31
5239,73,64,31
5244,73,64,32
5249,73,64,31
5254,73,64,31
5259,73,64,31
5263,73,64,31
5268,73,64,31
5273,73,64,31
5277,73,64,32
5282,73,64,32
5286,73,64,32
5292,73,64,32
5297,73,64,32
5301,73,64,32
5306,73,64,32
5311,73,64,32
5315,73,64,32
5320,73,64,32
5325,73,64,32
5329,73,64,32
5335,73,64,32
5340,73,64,31
5344,73,64,31
5349,73,64,32
5354,73,64,32
5358,73,64,31
5363,73,64,32
5368,73,64,32
5372,73,64,32
5378,73,64,32
5383,73,64,32
5387,73,64,32
5392,73,64,32
5397,73,64,32
5401,73,64,32
5406,73,64,32
5411,73,64,32
5415,73,64,31
5421,73,64,31
5425,73,64,32
5430,73,64,31
5435,73,64,31
5439,73,64,32
5444,73,64,32
5449,73,64,31
5453,73,64,32
5458,73,64,31
5464,73,64,32
5468,73,64,31
5473,73,64,32
5478,73,64,31
5482,73,65,31
5487,73,64,31
5492,73,64,32
5496,73,64,32
5501,73,64,31
5507,73,64,31
5511,73,64,32
5516,73,64,32
5521,73,64,31
5525,73,64,32
5530,73,64,32
5535,73,64,31
5539,73,64,31
5544,73,65,31
5550,73,64,31
5554,73,64,31
5559,73,64,32
5563,73,64,31
5568,73,64,31
5573,73,64,31
5577,73,64,31
5582,73,64,31
5587,73,64,32
5592,73,64,31
5597,73,64,31
5602,73,64,31
5606,73,64,31
5611,73,64,31
5616,73,64,31
5620,73,64,31
5625,73,64,31
5630,73,64,31
5635,73,64,31
5640,73,64,31
5645,73,64,32
5649,73,64,31
5654,73,64,31
5659,73,64,31
5663,73,64,31
5668,73,64,31
5673,73,64,31
5678,73,64,31
5683,73,64,31
5688,73,64,31
5692,73,64,31
5697,73,64,31
5701,73,64,31
5706,73,64,31
5711,73,64,31
5715,73,64,31
5721,73,64,31
5726,73,64,31
5730,73,64,31
5735,73,64,31
5740,73,64,31
5744,73,64,31
5749,73,64,31
5754,73,64,32
5758,73,64,32
5764,73,64,31
5769,73,64,32
5773,73,64,31
5778,73,64,31
5783,73,64,32
5787,73,64,31
5792,73,64,31
5797,73,64,31
5801,73,64,31
5807,73,64,31
5812,73,64,31
5816,73,64,32
5821,73,64,32
5826,73,64,31
5830,73,64,31
5835,73,64,33
5839,73,64,31
5844,73,64,31
5850,73,64,31
5854,73,64,31
5859,73,64,31
5864,73,64,31
5868,73,64,31
5873,73,64,31
5878,73,64,31
5882,73,64,32
5888,73,64,32
5893,73,64,31
5897,73,64,31
5902,73,64,32
5907,73,64,31
5911,73,64,32
5916,73,64,32
5921,73,64,31
5925,73,64,31
5931,73,64,31
5936,73,64,31
5940,73,64,31
5945,73,64,32
5950,73,64,31
5954,73,64,31
5959,73,64,31
5964,73,64,31
5968,73,64,31
5974,73,64,31
5978,73,64,32
5983,73,64,31
5988,73,64,31
5992,73,64,31
5997,73,65,31
6002,73,64,32
6006,73,64,31
6011,73,64,31
6017,73,64,31
6021,73,64,31
6026,73,64,31
6031,73,64,32
6035,73,64,31
6040,73,64,31
6045,73,64,31
6049,73,64,31
6054,73,64,31
6060,73,64,31
6064,73,64,31
6069,73,64,31
6074,73,64,31
6078,73,64,31
6083,73,64,31
6088,73,64,31
6092,73,64,32
6097,73,64,31
6102,73,64,32
6107,73,64,31
6112,73,64,31
6116,73,64,31
6121,73,64,32
6126,73,64,32
6130,73,64,31
6135,73,64,32
6140,73,64,31
6145,73,64,32
6150,73,64,32
6155,73,64,32
6159,73,64,31
6164,73,64,31
6169,73,64,32
6173,73,64,32
6178,73,64,31
6183,73,64,32
6188,73,65,31
6193,73,64,32
6198,73,64,31
6202,73,64,31
6207,73,64,32
6212,73,64,32
6216,73,64,32
6221,73,64,31
6225,73,64,31
6231,73,64,31
6236,73,64,32
6240,73,64,31
6245,73,64,31
6250,73,64,31
6254,73,64,31
6259,73,64,31
6264,73,64,31
6268,73,64,31
6274,73,64,31
6279,73,64,31
6283,73,64,31
6288,73,64,31
6293,73,64,31
6297,73,64,31
6302,73,64,31
6307,73,64,31
6311,73,64,31
6317,73,64,31
6322,73,64,31
6326,73,64,31
6331,73,64,31
6336,73,64,32
6340,73,64,32
6345,73,64,32
6349,73,64,32
6354,73,64,31
6360,73,64,31
6364,73,64,31
6369,73,64,31
6374,73,64,31
6378,73,64,31
6383,73,64,31
6388,73,64,31
6392,73,64,31
6397,73,64,31
6403,73,64,32
6407,73,65,31
6412,73,64,31
6417,73,64,32
6421,73,64,31
6426,73,64,31
6431,73,64,31
6435,73,64,31
6440,73,64,31
6446,73,64,32
6450,73,64,31
6455,73,64,31
6460,73,64,32
6464,73,64,31
6469,73,64,31
6474,73,64,31
6478,73,64,31
6483,73,64,31
6488,73,64,31
6493,73,64,31
6498,73,64,31
6502,73,64,31
6507,73,64,31
6512,73,64,32
6516,73,64,32
6521,73,64,32
6526,73,64,31
6531,73,64,31
6536,73,64,31
6541,73,64,31
6545,73,64,31
6550,73,64,32
6555,73,64,31
6559,73,64,31
6564,73,64,31
6569,73,64,31
6574,73,64,31
6579,73,64,31
6584,73,64,31
6588,73,64,31
6593,73,64,31
6598,73,64,31
6602,73,64,31
6607,73,64,31
6612,73,64,31
6617,73,64,31
6622,73,64,31
6627,73,64,31
6631,73,64,31
6636,73,64,32
6640,73,64,31
6645,73,64,31
6650,73,64,32
6654,73,64,31
6660,73,64,31
6665,73,64,31
6669,73,64,31
6674,73,64,31
6679,73,64,31
6683,73,64,31
6688,73,64,31
6693,73,64,31
6697,73,64,31
6703,73,64,32
6708,73,64,31
6712,73,64,32
6717,73,64,32
6722,73,64,31
6726,73,64,31
6731,73,64,30
6736,73,63,31
6740,73,64,31
6746,73,64,32
6751,73,64,32
6755,73,64,32
6760,73,64,32
6765,73,64,32
6769,73,64,32
6774,73,64,31
6779,73,64,31
6784,73,64,32
6789,73,64,31
6793,73,64,32
6798,73,64,31
6803,73,64,32
6807,73,64,32
6812,73,64,31
6817,73,64,31
6821,73,64,31
6827,73,64,31
6832,73,64,31
6836,73,64,32
6841,73,64,32
6846,73,64,32
6850,73,64,31
6855,73,64,32
6860,73,64,32
6864,73,64,32
6870,73,64,32
6875,73,64,31
6879,73,65,32
6884,73,64,32
6889,73,64,32
6893,73,64,32
6898,73,64,32
6903,73,64,32
6907,73,65,31
6913,73,64,32
6918,73,64,32
6922,73,64,32
6927,73,64,32
6932,73,64,32
6936,73,64,31
6941,73,64,32
6945,73,64,32
6950,73,64,32
6956,73,64,32
6960,73,64,32
6965,73,64,32
6970,73,64,32
6974,73,64,32
6979,73,64,32
6984,73,64,32
6988,73,64,32
6993,73,64,32
6999,73,64,32
7003,73,64,32
7008,73,64,32
7013,73,64,32
7017,73,64,31
7022,73,64,31
7027,73,64,31
7031,73,64,31
7036,73,64,32
7042,73,64,32
7046,73,64,32
7051,73,64,32
7056,73,64,31
7060,73,64,31
7065,73,64,31
7070,73,64,32
7074,73,64,32
7079,73,64,31
7084,73,64,32
7089,73,64,31
7094,73,64,32
7098,73,64,31
7103,73,64,32
7108,73,64,31
7112,73,64,32
7117,73,64,32
7122,73,64,31
7127,73,64,31
7132,73,64,31
7137,73,64,31
7141,73,64,31
7146,73,64,32
7151,73,64,31
7155,73,64,31
7160,58,61,25
7165,58,55,18
7170,58,46,13
7175,58,41,9
7180,58,30,6
7184,58,25,3
7189,58,18,1
7193,58,16,1
7198,58,16,1
7203,58,16,1
7207,58,16,0
7213,58,16,0
7218,58,16,1
7222,58,16,1
7227,58,16,1
7231,58,16,1
7236,58,16,1
7241,58,17,1
7245,58,16,1
7250,58,16,1
7255,58,16,1
7260,58,16,1
7265,58,16,1
7269,58,16,1
7274,58,16,1
7279,58,16,1
7283,58,16,1
7288,58,16,1
7292,58,16,1
7298,58,16,1
7303,58,16,1
7307,58,16,1
7312,58,16,1
7316,58,16,1
7321,58,16,1
7326,58,16,1
7330,58,16,0
7335,58,16,1
7341,58,16,1
7345,58,16,0
7350,58,16,1
7354,58,16,1
7359,58,16,1
7364,58,17,1
7368,58,16,1
7373,58,16,1
7377,58,16,1
7383,58,16,1
7388,58,16,1
7392,58,16,1
7397,58,17,1
7401,58,16,1
7406,58,17,1
7411,58,16,1
7415,58,17,1
7420,58,17,1
7426,58,16,1
7430,58,16,1
7435,58,17,1
7439,58,16,1
7444,58,16,1
7449,58,16,1
7453,58,16,1
7458,58,16,1
7462,58,16,1
7468,58,16,1
7473,58,16,1
7477,58,16,1
7482,58,16,1
7487,58,16,1
7491,58,16,1
7496,58,16,1
7500,58,16,1
